deviceName,creationDate,startDate,endDate,value
Apple Watch,2024-05-28 11:22:48 +0900,2024-05-28 11:15:10 +0900,2024-05-28 11:15:10 +0900,71
Apple Watch,2024-05-28 11:24:30 +0900,2024-05-28 11:23:57 +0900,2024-05-28 11:23:57 +0900,82
Apple Watch,2024-05-28 11:30:29 +0900,2024-05-28 11:18:55 +0900,2024-05-28 11:18:55 +0900,75
Apple Watch,2024-05-28 11:35:15 +0900,2024-05-28 11:34:49 +0900,2024-05-28 11:34:49 +0900,69
Apple Watch,2024-05-28 11:37:33 +0900,2024-05-28 11:32:02 +0900,2024-05-28 11:32:02 +0900,72
Apple Watch,2024-05-28 11:43:31 +0900,2024-05-28 11:37:53 +0900,2024-05-28 11:37:53 +0900,73
Apple Watch,2024-05-28 11:44:21 +0900,2024-05-28 11:43:29 +0900,2024-05-28 11:43:29 +0900,70
Apple Watch,2024-05-28 11:54:23 +0900,2024-05-28 11:45:08 +0900,2024-05-28 11:45:08 +0900,70
Apple Watch,2024-05-28 12:00:05 +0900,2024-05-28 11:57:58 +0900,2024-05-28 11:57:58 +0900,71
Apple Watch,2024-05-28 12:05:24 +0900,2024-05-28 12:00:36 +0900,2024-05-28 12:00:36 +0900,80
Apple Watch,2024-05-28 12:11:19 +0900,2024-05-28 12:04:23 +0900,2024-05-28 12:04:23 +0900,71
Apple Watch,2024-05-28 12:14:23 +0900,2024-05-28 12:08:36 +0900,2024-05-28 12:08:36 +0900,72
Apple Watch,2024-05-28 12:14:52 +0900,2024-05-28 12:14:51 +0900,2024-05-28 12:14:51 +0900,71
Apple Watch,2024-05-28 12:14:57 +0900,2024-05-28 12:14:56 +0900,2024-05-28 12:14:56 +0900,71
Apple Watch,2024-05-28 12:23:29 +0900,2024-05-28 12:23:18 +0900,2024-05-28 12:23:18 +0900,84
Apple Watch,2024-05-28 12:28:55 +0900,2024-05-28 12:13:42 +0900,2024-05-28 12:13:42 +0900,78
Apple Watch,2024-05-28 12:28:55 +0900,2024-05-28 12:28:29 +0900,2024-05-28 12:28:29 +0900,82
Apple Watch,2024-05-28 12:35:21 +0900,2024-05-28 12:30:59 +0900,2024-05-28 12:30:59 +0900,87
Apple Watch,2024-05-28 12:41:30 +0900,2024-05-28 12:36:00 +0900,2024-05-28 12:36:00 +0900,83
Apple Watch,2024-05-28 12:45:43 +0900,2024-05-28 12:40:02 +0900,2024-05-28 12:40:02 +0900,76
Apple Watch,2024-05-28 12:49:31 +0900,2024-05-28 12:48:58 +0900,2024-05-28 12:48:58 +0900,89
Apple Watch,2024-05-28 12:51:03 +0900,2024-05-28 12:45:26 +0900,2024-05-28 12:45:26 +0900,78
Apple Watch,2024-05-28 12:51:11 +0900,2024-05-28 12:51:09 +0900,2024-05-28 12:51:09 +0900,92
Apple Watch,2024-05-28 12:51:15 +0900,2024-05-28 12:51:14 +0900,2024-05-28 12:51:14 +0900,92
Apple Watch,2024-05-28 12:51:21 +0900,2024-05-28 12:51:19 +0900,2024-05-28 12:51:19 +0900,92
Apple Watch,2024-05-28 12:51:25 +0900,2024-05-28 12:51:20 +0900,2024-05-28 12:51:20 +0900,91
Apple Watch,2024-05-28 12:51:30 +0900,2024-05-28 12:51:25 +0900,2024-05-28 12:51:25 +0900,88
Apple Watch,2024-05-28 12:51:35 +0900,2024-05-28 12:51:34 +0900,2024-05-28 12:51:34 +0900,83
Apple Watch,2024-05-28 12:51:40 +0900,2024-05-28 12:51:38 +0900,2024-05-28 12:51:38 +0900,82
Apple Watch,2024-05-28 12:51:45 +0900,2024-05-28 12:51:43 +0900,2024-05-28 12:51:43 +0900,83
Apple Watch,2024-05-28 12:51:50 +0900,2024-05-28 12:51:47 +0900,2024-05-28 12:51:47 +0900,81
Apple Watch,2024-05-28 12:51:55 +0900,2024-05-28 12:51:54 +0900,2024-05-28 12:51:54 +0900,83
Apple Watch,2024-05-28 12:52:00 +0900,2024-05-28 12:51:56 +0900,2024-05-28 12:51:56 +0900,82
Apple Watch,2024-05-28 12:52:06 +0900,2024-05-28 12:52:04 +0900,2024-05-28 12:52:04 +0900,78
Apple Watch,2024-05-28 12:52:10 +0900,2024-05-28 12:52:06 +0900,2024-05-28 12:52:06 +0900,77
Apple Watch,2024-05-28 12:52:15 +0900,2024-05-28 12:52:14 +0900,2024-05-28 12:52:14 +0900,84
Apple Watch,2024-05-28 12:52:20 +0900,2024-05-28 12:52:18 +0900,2024-05-28 12:52:18 +0900,85
Apple Watch,2024-05-28 12:52:25 +0900,2024-05-28 12:52:21 +0900,2024-05-28 12:52:21 +0900,86
Apple Watch,2024-05-28 12:52:30 +0900,2024-05-28 12:52:27 +0900,2024-05-28 12:52:27 +0900,86
Apple Watch,2024-05-28 12:52:35 +0900,2024-05-28 12:52:31 +0900,2024-05-28 12:52:31 +0900,86
Apple Watch,2024-05-28 12:52:40 +0900,2024-05-28 12:52:38 +0900,2024-05-28 12:52:38 +0900,89
Apple Watch,2024-05-28 12:52:45 +0900,2024-05-28 12:52:41 +0900,2024-05-28 12:52:41 +0900,91
Apple Watch,2024-05-28 12:52:50 +0900,2024-05-28 12:52:48 +0900,2024-05-28 12:52:48 +0900,92
Apple Watch,2024-05-28 12:52:55 +0900,2024-05-28 12:52:50 +0900,2024-05-28 12:52:50 +0900,92
Apple Watch,2024-05-28 12:53:00 +0900,2024-05-28 12:52:57 +0900,2024-05-28 12:52:57 +0900,92
Apple Watch,2024-05-28 12:53:05 +0900,2024-05-28 12:53:03 +0900,2024-05-28 12:53:03 +0900,93
Apple Watch,2024-05-28 12:53:10 +0900,2024-05-28 12:53:06 +0900,2024-05-28 12:53:06 +0900,93
Apple Watch,2024-05-28 12:53:15 +0900,2024-05-28 12:53:11 +0900,2024-05-28 12:53:11 +0900,92
Apple Watch,2024-05-28 12:53:20 +0900,2024-05-28 12:53:19 +0900,2024-05-28 12:53:19 +0900,96
Apple Watch,2024-05-28 12:53:25 +0900,2024-05-28 12:53:24 +0900,2024-05-28 12:53:24 +0900,96
Apple Watch,2024-05-28 12:53:31 +0900,2024-05-28 12:53:25 +0900,2024-05-28 12:53:25 +0900,96
Apple Watch,2024-05-28 12:53:35 +0900,2024-05-28 12:53:31 +0900,2024-05-28 12:53:31 +0900,96
Apple Watch,2024-05-28 12:53:40 +0900,2024-05-28 12:53:37 +0900,2024-05-28 12:53:37 +0900,94
Apple Watch,2024-05-28 12:53:46 +0900,2024-05-28 12:53:40 +0900,2024-05-28 12:53:40 +0900,94
Apple Watch,2024-05-28 12:53:50 +0900,2024-05-28 12:53:45 +0900,2024-05-28 12:53:45 +0900,91
Apple Watch,2024-05-28 12:53:55 +0900,2024-05-28 12:53:52 +0900,2024-05-28 12:53:52 +0900,92
Apple Watch,2024-05-28 12:54:01 +0900,2024-05-28 12:53:59 +0900,2024-05-28 12:53:59 +0900,90
Apple Watch,2024-05-28 12:54:05 +0900,2024-05-28 12:54:03 +0900,2024-05-28 12:54:03 +0900,91
Apple Watch,2024-05-28 12:54:10 +0900,2024-05-28 12:54:05 +0900,2024-05-28 12:54:05 +0900,92
Apple Watch,2024-05-28 12:54:16 +0900,2024-05-28 12:54:14 +0900,2024-05-28 12:54:14 +0900,97
Apple Watch,2024-05-28 12:54:20 +0900,2024-05-28 12:54:15 +0900,2024-05-28 12:54:15 +0900,96
Apple Watch,2024-05-28 12:54:25 +0900,2024-05-28 12:54:22 +0900,2024-05-28 12:54:22 +0900,98
Apple Watch,2024-05-28 12:54:30 +0900,2024-05-28 12:54:28 +0900,2024-05-28 12:54:28 +0900,99
Apple Watch,2024-05-28 12:54:35 +0900,2024-05-28 12:54:31 +0900,2024-05-28 12:54:31 +0900,98
Apple Watch,2024-05-28 12:54:40 +0900,2024-05-28 12:54:39 +0900,2024-05-28 12:54:39 +0900,96
Apple Watch,2024-05-28 12:54:45 +0900,2024-05-28 12:54:43 +0900,2024-05-28 12:54:43 +0900,95
Apple Watch,2024-05-28 12:54:50 +0900,2024-05-28 12:54:47 +0900,2024-05-28 12:54:47 +0900,94
Apple Watch,2024-05-28 12:54:55 +0900,2024-05-28 12:54:50 +0900,2024-05-28 12:54:50 +0900,95
Apple Watch,2024-05-28 12:55:00 +0900,2024-05-28 12:54:59 +0900,2024-05-28 12:54:59 +0900,99
Apple Watch,2024-05-28 12:55:05 +0900,2024-05-28 12:55:02 +0900,2024-05-28 12:55:02 +0900,100
Apple Watch,2024-05-28 12:55:10 +0900,2024-05-28 12:55:09 +0900,2024-05-28 12:55:09 +0900,100
Apple Watch,2024-05-28 12:55:15 +0900,2024-05-28 12:55:10 +0900,2024-05-28 12:55:10 +0900,99
Apple Watch,2024-05-28 12:55:20 +0900,2024-05-28 12:55:18 +0900,2024-05-28 12:55:18 +0900,101
Apple Watch,2024-05-28 12:55:25 +0900,2024-05-28 12:55:23 +0900,2024-05-28 12:55:23 +0900,104
Apple Watch,2024-05-28 12:55:30 +0900,2024-05-28 12:55:29 +0900,2024-05-28 12:55:29 +0900,105
Apple Watch,2024-05-28 12:55:35 +0900,2024-05-28 12:55:33 +0900,2024-05-28 12:55:33 +0900,104
Apple Watch,2024-05-28 12:55:40 +0900,2024-05-28 12:55:39 +0900,2024-05-28 12:55:39 +0900,102
Apple Watch,2024-05-28 12:55:46 +0900,2024-05-28 12:55:40 +0900,2024-05-28 12:55:40 +0900,102
Apple Watch,2024-05-28 12:55:50 +0900,2024-05-28 12:55:45 +0900,2024-05-28 12:55:45 +0900,102
Apple Watch,2024-05-28 12:55:55 +0900,2024-05-28 12:55:54 +0900,2024-05-28 12:55:54 +0900,102
Apple Watch,2024-05-28 12:56:01 +0900,2024-05-28 12:55:59 +0900,2024-05-28 12:55:59 +0900,103
Apple Watch,2024-05-28 12:56:05 +0900,2024-05-28 12:56:02 +0900,2024-05-28 12:56:02 +0900,103
Apple Watch,2024-05-28 12:56:10 +0900,2024-05-28 12:56:08 +0900,2024-05-28 12:56:08 +0900,104
Apple Watch,2024-05-28 12:56:15 +0900,2024-05-28 12:56:14 +0900,2024-05-28 12:56:14 +0900,105
Apple Watch,2024-05-28 12:56:20 +0900,2024-05-28 12:56:17 +0900,2024-05-28 12:56:17 +0900,104
Apple Watch,2024-05-28 12:56:25 +0900,2024-05-28 12:56:20 +0900,2024-05-28 12:56:20 +0900,105
Apple Watch,2024-05-28 12:56:30 +0900,2024-05-28 12:56:25 +0900,2024-05-28 12:56:25 +0900,106
Apple Watch,2024-05-28 12:56:35 +0900,2024-05-28 12:56:30 +0900,2024-05-28 12:56:30 +0900,106
Apple Watch,2024-05-28 12:56:40 +0900,2024-05-28 12:56:36 +0900,2024-05-28 12:56:36 +0900,108
Apple Watch,2024-05-28 12:56:45 +0900,2024-05-28 12:56:44 +0900,2024-05-28 12:56:44 +0900,107
Apple Watch,2024-05-28 12:56:50 +0900,2024-05-28 12:56:47 +0900,2024-05-28 12:56:47 +0900,106
Apple Watch,2024-05-28 12:56:55 +0900,2024-05-28 12:56:53 +0900,2024-05-28 12:56:53 +0900,105
Apple Watch,2024-05-28 12:57:00 +0900,2024-05-28 12:56:57 +0900,2024-05-28 12:56:57 +0900,106
Apple Watch,2024-05-28 12:57:05 +0900,2024-05-28 12:57:01 +0900,2024-05-28 12:57:01 +0900,106
Apple Watch,2024-05-28 12:57:10 +0900,2024-05-28 12:57:07 +0900,2024-05-28 12:57:07 +0900,107
Apple Watch,2024-05-28 12:57:15 +0900,2024-05-28 12:57:14 +0900,2024-05-28 12:57:14 +0900,107
Apple Watch,2024-05-28 12:57:20 +0900,2024-05-28 12:57:18 +0900,2024-05-28 12:57:18 +0900,108
Apple Watch,2024-05-28 12:57:25 +0900,2024-05-28 12:57:20 +0900,2024-05-28 12:57:20 +0900,107
Apple Watch,2024-05-28 12:57:30 +0900,2024-05-28 12:57:29 +0900,2024-05-28 12:57:29 +0900,107
Apple Watch,2024-05-28 12:57:35 +0900,2024-05-28 12:57:30 +0900,2024-05-28 12:57:30 +0900,106
Apple Watch,2024-05-28 12:57:40 +0900,2024-05-28 12:57:39 +0900,2024-05-28 12:57:39 +0900,107
Apple Watch,2024-05-28 12:57:45 +0900,2024-05-28 12:57:41 +0900,2024-05-28 12:57:41 +0900,107
Apple Watch,2024-05-28 12:57:50 +0900,2024-05-28 12:57:47 +0900,2024-05-28 12:57:47 +0900,109
Apple Watch,2024-05-28 12:57:55 +0900,2024-05-28 12:57:54 +0900,2024-05-28 12:57:54 +0900,108
Apple Watch,2024-05-28 12:58:00 +0900,2024-05-28 12:57:56 +0900,2024-05-28 12:57:56 +0900,108
Apple Watch,2024-05-28 12:58:05 +0900,2024-05-28 12:58:01 +0900,2024-05-28 12:58:01 +0900,108
Apple Watch,2024-05-28 12:58:10 +0900,2024-05-28 12:58:09 +0900,2024-05-28 12:58:09 +0900,107
Apple Watch,2024-05-28 12:58:15 +0900,2024-05-28 12:58:10 +0900,2024-05-28 12:58:10 +0900,107
Apple Watch,2024-05-28 12:58:20 +0900,2024-05-28 12:58:19 +0900,2024-05-28 12:58:19 +0900,108
Apple Watch,2024-05-28 12:58:25 +0900,2024-05-28 12:58:20 +0900,2024-05-28 12:58:20 +0900,108
Apple Watch,2024-05-28 12:58:30 +0900,2024-05-28 12:58:28 +0900,2024-05-28 12:58:28 +0900,108
Apple Watch,2024-05-28 12:58:35 +0900,2024-05-28 12:58:31 +0900,2024-05-28 12:58:31 +0900,107
Apple Watch,2024-05-28 12:58:40 +0900,2024-05-28 12:58:37 +0900,2024-05-28 12:58:37 +0900,107
Apple Watch,2024-05-28 12:58:45 +0900,2024-05-28 12:58:44 +0900,2024-05-28 12:58:44 +0900,108
Apple Watch,2024-05-28 12:58:50 +0900,2024-05-28 12:58:47 +0900,2024-05-28 12:58:47 +0900,108
Apple Watch,2024-05-28 12:58:55 +0900,2024-05-28 12:58:54 +0900,2024-05-28 12:58:54 +0900,107
Apple Watch,2024-05-28 12:59:00 +0900,2024-05-28 12:58:55 +0900,2024-05-28 12:58:55 +0900,107
Apple Watch,2024-05-28 12:59:05 +0900,2024-05-28 12:59:03 +0900,2024-05-28 12:59:03 +0900,107
Apple Watch,2024-05-28 12:59:10 +0900,2024-05-28 12:59:06 +0900,2024-05-28 12:59:06 +0900,106
Apple Watch,2024-05-28 12:59:15 +0900,2024-05-28 12:59:14 +0900,2024-05-28 12:59:14 +0900,105
Apple Watch,2024-05-28 12:59:20 +0900,2024-05-28 12:59:17 +0900,2024-05-28 12:59:17 +0900,104
Apple Watch,2024-05-28 12:59:25 +0900,2024-05-28 12:59:20 +0900,2024-05-28 12:59:20 +0900,103
Apple Watch,2024-05-28 12:59:30 +0900,2024-05-28 12:59:27 +0900,2024-05-28 12:59:27 +0900,101
Apple Watch,2024-05-28 12:59:35 +0900,2024-05-28 12:59:30 +0900,2024-05-28 12:59:30 +0900,100
Apple Watch,2024-05-28 12:59:40 +0900,2024-05-28 12:59:35 +0900,2024-05-28 12:59:35 +0900,100
Apple Watch,2024-05-28 12:59:45 +0900,2024-05-28 12:59:40 +0900,2024-05-28 12:59:40 +0900,100
Apple Watch,2024-05-28 12:59:50 +0900,2024-05-28 12:59:49 +0900,2024-05-28 12:59:49 +0900,99
Apple Watch,2024-05-28 12:59:55 +0900,2024-05-28 12:59:52 +0900,2024-05-28 12:59:52 +0900,99
Apple Watch,2024-05-28 13:00:00 +0900,2024-05-28 12:59:56 +0900,2024-05-28 12:59:56 +0900,99
Apple Watch,2024-05-28 13:00:05 +0900,2024-05-28 13:00:03 +0900,2024-05-28 13:00:03 +0900,98
Apple Watch,2024-05-28 13:00:10 +0900,2024-05-28 13:00:09 +0900,2024-05-28 13:00:09 +0900,98
Apple Watch,2024-05-28 13:00:15 +0900,2024-05-28 13:00:14 +0900,2024-05-28 13:00:14 +0900,98
Apple Watch,2024-05-28 13:00:20 +0900,2024-05-28 13:00:16 +0900,2024-05-28 13:00:16 +0900,98
Apple Watch,2024-05-28 13:00:25 +0900,2024-05-28 13:00:23 +0900,2024-05-28 13:00:23 +0900,99
Apple Watch,2024-05-28 13:00:30 +0900,2024-05-28 13:00:29 +0900,2024-05-28 13:00:29 +0900,98
Apple Watch,2024-05-28 13:00:35 +0900,2024-05-28 13:00:30 +0900,2024-05-28 13:00:30 +0900,98
Apple Watch,2024-05-28 13:00:40 +0900,2024-05-28 13:00:35 +0900,2024-05-28 13:00:35 +0900,99
Apple Watch,2024-05-28 13:00:45 +0900,2024-05-28 13:00:44 +0900,2024-05-28 13:00:44 +0900,97
Apple Watch,2024-05-28 13:00:50 +0900,2024-05-28 13:00:48 +0900,2024-05-28 13:00:48 +0900,97
Apple Watch,2024-05-28 13:00:55 +0900,2024-05-28 13:00:51 +0900,2024-05-28 13:00:51 +0900,99
Apple Watch,2024-05-28 13:01:00 +0900,2024-05-28 13:00:58 +0900,2024-05-28 13:00:58 +0900,99
Apple Watch,2024-05-28 13:01:05 +0900,2024-05-28 13:01:01 +0900,2024-05-28 13:01:01 +0900,100
Apple Watch,2024-05-28 13:01:10 +0900,2024-05-28 13:01:07 +0900,2024-05-28 13:01:07 +0900,97
Apple Watch,2024-05-28 13:01:15 +0900,2024-05-28 13:01:14 +0900,2024-05-28 13:01:14 +0900,97
Apple Watch,2024-05-28 13:01:20 +0900,2024-05-28 13:01:15 +0900,2024-05-28 13:01:15 +0900,96
Apple Watch,2024-05-28 13:01:25 +0900,2024-05-28 13:01:22 +0900,2024-05-28 13:01:22 +0900,96
Apple Watch,2024-05-28 13:01:30 +0900,2024-05-28 13:01:26 +0900,2024-05-28 13:01:26 +0900,96
Apple Watch,2024-05-28 13:01:36 +0900,2024-05-28 13:01:32 +0900,2024-05-28 13:01:32 +0900,95
Apple Watch,2024-05-28 13:01:40 +0900,2024-05-28 13:01:39 +0900,2024-05-28 13:01:39 +0900,93
Apple Watch,2024-05-28 13:01:45 +0900,2024-05-28 13:01:43 +0900,2024-05-28 13:01:43 +0900,93
Apple Watch,2024-05-28 13:01:50 +0900,2024-05-28 13:01:46 +0900,2024-05-28 13:01:46 +0900,93
Apple Watch,2024-05-28 13:01:55 +0900,2024-05-28 13:01:50 +0900,2024-05-28 13:01:50 +0900,92
Apple Watch,2024-05-28 13:02:00 +0900,2024-05-28 13:01:56 +0900,2024-05-28 13:01:56 +0900,92
Apple Watch,2024-05-28 13:02:05 +0900,2024-05-28 13:02:03 +0900,2024-05-28 13:02:03 +0900,91
Apple Watch,2024-05-28 13:02:10 +0900,2024-05-28 13:02:06 +0900,2024-05-28 13:02:06 +0900,93
Apple Watch,2024-05-28 13:02:15 +0900,2024-05-28 13:02:13 +0900,2024-05-28 13:02:13 +0900,93
Apple Watch,2024-05-28 13:02:20 +0900,2024-05-28 13:02:18 +0900,2024-05-28 13:02:18 +0900,95
Apple Watch,2024-05-28 13:02:25 +0900,2024-05-28 13:02:21 +0900,2024-05-28 13:02:21 +0900,95
Apple Watch,2024-05-28 13:02:30 +0900,2024-05-28 13:02:29 +0900,2024-05-28 13:02:29 +0900,95
Apple Watch,2024-05-28 13:02:35 +0900,2024-05-28 13:02:30 +0900,2024-05-28 13:02:30 +0900,95
Apple Watch,2024-05-28 13:02:40 +0900,2024-05-28 13:02:39 +0900,2024-05-28 13:02:39 +0900,93
Apple Watch,2024-05-28 13:02:45 +0900,2024-05-28 13:02:43 +0900,2024-05-28 13:02:43 +0900,94
Apple Watch,2024-05-28 13:02:50 +0900,2024-05-28 13:02:45 +0900,2024-05-28 13:02:45 +0900,94
Apple Watch,2024-05-28 13:02:55 +0900,2024-05-28 13:02:51 +0900,2024-05-28 13:02:51 +0900,92
Apple Watch,2024-05-28 13:03:00 +0900,2024-05-28 13:02:59 +0900,2024-05-28 13:02:59 +0900,93
Apple Watch,2024-05-28 13:03:05 +0900,2024-05-28 13:03:00 +0900,2024-05-28 13:03:00 +0900,93
Apple Watch,2024-05-28 13:03:10 +0900,2024-05-28 13:03:06 +0900,2024-05-28 13:03:06 +0900,93
Apple Watch,2024-05-28 13:03:15 +0900,2024-05-28 13:03:11 +0900,2024-05-28 13:03:11 +0900,92
Apple Watch,2024-05-28 13:03:20 +0900,2024-05-28 13:03:15 +0900,2024-05-28 13:03:15 +0900,90
Apple Watch,2024-05-28 13:03:25 +0900,2024-05-28 13:03:24 +0900,2024-05-28 13:03:24 +0900,90
Apple Watch,2024-05-28 13:03:30 +0900,2024-05-28 13:03:26 +0900,2024-05-28 13:03:26 +0900,90
Apple Watch,2024-05-28 13:03:35 +0900,2024-05-28 13:03:34 +0900,2024-05-28 13:03:34 +0900,94
Apple Watch,2024-05-28 13:03:40 +0900,2024-05-28 13:03:37 +0900,2024-05-28 13:03:37 +0900,94
Apple Watch,2024-05-28 13:03:45 +0900,2024-05-28 13:03:43 +0900,2024-05-28 13:03:43 +0900,93
Apple Watch,2024-05-28 13:03:50 +0900,2024-05-28 13:03:49 +0900,2024-05-28 13:03:49 +0900,91
Apple Watch,2024-05-28 13:03:55 +0900,2024-05-28 13:03:53 +0900,2024-05-28 13:03:53 +0900,92
Apple Watch,2024-05-28 13:04:01 +0900,2024-05-28 13:03:57 +0900,2024-05-28 13:03:57 +0900,92
Apple Watch,2024-05-28 13:04:05 +0900,2024-05-28 13:04:04 +0900,2024-05-28 13:04:04 +0900,90
Apple Watch,2024-05-28 13:04:10 +0900,2024-05-28 13:04:07 +0900,2024-05-28 13:04:07 +0900,91
Apple Watch,2024-05-28 13:04:15 +0900,2024-05-28 13:04:14 +0900,2024-05-28 13:04:14 +0900,87
Apple Watch,2024-05-28 13:04:20 +0900,2024-05-28 13:04:16 +0900,2024-05-28 13:04:16 +0900,88
Apple Watch,2024-05-28 13:04:25 +0900,2024-05-28 13:04:20 +0900,2024-05-28 13:04:20 +0900,88
Apple Watch,2024-05-28 13:04:30 +0900,2024-05-28 13:04:29 +0900,2024-05-28 13:04:29 +0900,92
Apple Watch,2024-05-28 13:04:35 +0900,2024-05-28 13:04:32 +0900,2024-05-28 13:04:32 +0900,92
Apple Watch,2024-05-28 13:04:40 +0900,2024-05-28 13:04:39 +0900,2024-05-28 13:04:39 +0900,95
Apple Watch,2024-05-28 13:04:45 +0900,2024-05-28 13:04:41 +0900,2024-05-28 13:04:41 +0900,94
Apple Watch,2024-05-28 13:04:50 +0900,2024-05-28 13:04:47 +0900,2024-05-28 13:04:47 +0900,91
Apple Watch,2024-05-28 13:04:55 +0900,2024-05-28 13:04:54 +0900,2024-05-28 13:04:54 +0900,89
Apple Watch,2024-05-28 13:05:00 +0900,2024-05-28 13:04:59 +0900,2024-05-28 13:04:59 +0900,87
Apple Watch,2024-05-28 13:05:05 +0900,2024-05-28 13:05:00 +0900,2024-05-28 13:05:00 +0900,87
Apple Watch,2024-05-28 13:05:10 +0900,2024-05-28 13:05:06 +0900,2024-05-28 13:05:06 +0900,87
Apple Watch,2024-05-28 13:05:15 +0900,2024-05-28 13:05:12 +0900,2024-05-28 13:05:12 +0900,85
Apple Watch,2024-05-28 13:05:20 +0900,2024-05-28 13:05:19 +0900,2024-05-28 13:05:19 +0900,84
Apple Watch,2024-05-28 13:05:25 +0900,2024-05-28 13:05:20 +0900,2024-05-28 13:05:20 +0900,85
Apple Watch,2024-05-28 13:05:31 +0900,2024-05-28 13:05:27 +0900,2024-05-28 13:05:27 +0900,83
Apple Watch,2024-05-28 13:05:35 +0900,2024-05-28 13:05:33 +0900,2024-05-28 13:05:33 +0900,84
Apple Watch,2024-05-28 13:05:40 +0900,2024-05-28 13:05:37 +0900,2024-05-28 13:05:37 +0900,83
Apple Watch,2024-05-28 13:05:46 +0900,2024-05-28 13:05:42 +0900,2024-05-28 13:05:42 +0900,84
Apple Watch,2024-05-28 13:05:50 +0900,2024-05-28 13:05:45 +0900,2024-05-28 13:05:45 +0900,82
Apple Watch,2024-05-28 13:05:55 +0900,2024-05-28 13:05:54 +0900,2024-05-28 13:05:54 +0900,77
Apple Watch,2024-05-28 13:06:00 +0900,2024-05-28 13:05:59 +0900,2024-05-28 13:05:59 +0900,75
Apple Watch,2024-05-28 13:06:05 +0900,2024-05-28 13:06:00 +0900,2024-05-28 13:06:00 +0900,75
Apple Watch,2024-05-28 13:06:10 +0900,2024-05-28 13:06:08 +0900,2024-05-28 13:06:08 +0900,86
Apple Watch,2024-05-28 13:06:15 +0900,2024-05-28 13:06:10 +0900,2024-05-28 13:06:10 +0900,87
Apple Watch,2024-05-28 13:06:20 +0900,2024-05-28 13:06:19 +0900,2024-05-28 13:06:19 +0900,83
Apple Watch,2024-05-28 13:06:25 +0900,2024-05-28 13:06:24 +0900,2024-05-28 13:06:24 +0900,84
Apple Watch,2024-05-28 13:06:30 +0900,2024-05-28 13:06:29 +0900,2024-05-28 13:06:29 +0900,82
Apple Watch,2024-05-28 13:06:35 +0900,2024-05-28 13:06:32 +0900,2024-05-28 13:06:32 +0900,83
Apple Watch,2024-05-28 13:06:40 +0900,2024-05-28 13:06:37 +0900,2024-05-28 13:06:37 +0900,83
Apple Watch,2024-05-28 13:06:45 +0900,2024-05-28 13:06:42 +0900,2024-05-28 13:06:42 +0900,84
Apple Watch,2024-05-28 13:06:50 +0900,2024-05-28 13:06:47 +0900,2024-05-28 13:06:47 +0900,83
Apple Watch,2024-05-28 13:06:55 +0900,2024-05-28 13:06:53 +0900,2024-05-28 13:06:53 +0900,84
Apple Watch,2024-05-28 13:07:00 +0900,2024-05-28 13:06:59 +0900,2024-05-28 13:06:59 +0900,86
Apple Watch,2024-05-28 13:07:05 +0900,2024-05-28 13:07:01 +0900,2024-05-28 13:07:01 +0900,86
Apple Watch,2024-05-28 13:07:10 +0900,2024-05-28 13:07:06 +0900,2024-05-28 13:07:06 +0900,85
Apple Watch,2024-05-28 13:07:15 +0900,2024-05-28 13:07:11 +0900,2024-05-28 13:07:11 +0900,85
Apple Watch,2024-05-28 13:07:20 +0900,2024-05-28 13:07:18 +0900,2024-05-28 13:07:18 +0900,86
Apple Watch,2024-05-28 13:07:25 +0900,2024-05-28 13:07:24 +0900,2024-05-28 13:07:24 +0900,88
Apple Watch,2024-05-28 13:07:30 +0900,2024-05-28 13:07:26 +0900,2024-05-28 13:07:26 +0900,87
Apple Watch,2024-05-28 13:07:35 +0900,2024-05-28 13:07:31 +0900,2024-05-28 13:07:31 +0900,87
Apple Watch,2024-05-28 13:07:40 +0900,2024-05-28 13:07:39 +0900,2024-05-28 13:07:39 +0900,84
Apple Watch,2024-05-28 13:07:45 +0900,2024-05-28 13:07:42 +0900,2024-05-28 13:07:42 +0900,84
Apple Watch,2024-05-28 13:07:50 +0900,2024-05-28 13:07:47 +0900,2024-05-28 13:07:47 +0900,83
Apple Watch,2024-05-28 13:07:55 +0900,2024-05-28 13:07:51 +0900,2024-05-28 13:07:51 +0900,83
Apple Watch,2024-05-28 13:08:00 +0900,2024-05-28 13:07:57 +0900,2024-05-28 13:07:57 +0900,83
Apple Watch,2024-05-28 13:08:05 +0900,2024-05-28 13:08:03 +0900,2024-05-28 13:08:03 +0900,84
Apple Watch,2024-05-28 13:08:10 +0900,2024-05-28 13:08:07 +0900,2024-05-28 13:08:07 +0900,84
Apple Watch,2024-05-28 13:08:15 +0900,2024-05-28 13:08:12 +0900,2024-05-28 13:08:12 +0900,85
Apple Watch,2024-05-28 13:08:20 +0900,2024-05-28 13:08:16 +0900,2024-05-28 13:08:16 +0900,85
Apple Watch,2024-05-28 13:08:25 +0900,2024-05-28 13:08:24 +0900,2024-05-28 13:08:24 +0900,81
Apple Watch,2024-05-28 13:08:30 +0900,2024-05-28 13:08:28 +0900,2024-05-28 13:08:28 +0900,82
Apple Watch,2024-05-28 13:08:35 +0900,2024-05-28 13:08:30 +0900,2024-05-28 13:08:30 +0900,81
Apple Watch,2024-05-28 13:08:40 +0900,2024-05-28 13:08:37 +0900,2024-05-28 13:08:37 +0900,81
